glacier ctd utc-9,glacier ctd WT deg C,datetime,glacier,wolv wt cor fDOM QSE (of +1 data),glacier raw fDOM QSU
7/25/21 14:00,0.02,7/25/21 14:00,0.42,0.34,-0.58
7/25/21 14:15,0.02,7/25/21 14:15,0.45,0.36,-0.55
7/25/21 14:30,0.04,7/25/21 14:30,0.41,0.33,-0.59
7/25/21 14:45,0.04,7/25/21 14:45,0.42,0.34,-0.58
7/25/21 15:00,0.03,7/25/21 15:00,0.43,0.34,-0.57
7/25/21 15:15,0.02,7/25/21 15:15,0.42,0.34,-0.58
7/25/21 15:30,0.02,7/25/21 15:30,0.42,0.34,-0.58
7/25/21 15:45,0.02,7/25/21 15:45,0.41,0.33,-0.59
7/25/21 16:00,0.03,7/25/21 16:00,0.41,0.33,-0.59
7/25/21 16:15,0.03,7/25/21 16:15,0.46,0.37,-0.54
7/25/21 16:30,0.02,7/25/21 16:30,0.41,0.33,-0.59
7/25/21 16:45,0.01,7/25/21 16:45,0.45,0.36,-0.55
7/25/21 17:00,0.02,7/25/21 17:00,0.44,0.35,-0.56
7/25/21 17:15,0.01,7/25/21 17:15,0.44,0.35,-0.56
7/25/21 17:30,0.01,7/25/21 17:30,0.42,0.34,-0.58
7/25/21 17:45,0.02,7/25/21 17:45,0.45,0.36,-0.55
7/25/21 18:00,0.02,7/25/21 18:00,0.42,0.34,-0.58
7/25/21 18:15,0.01,7/25/21 18:15,0.42,0.34,-0.58
7/25/21 18:30,0.01,7/25/21 18:30,0.43,0.34,-0.57
7/25/21 18:45,0.02,7/25/21 18:45,0.47,0.38,-0.53
7/25/21 19:00,0.02,7/25/21 19:00,0.42,0.34,-0.58
7/25/21 19:15,0.01,7/25/21 19:15,0.44,0.35,-0.56
7/25/21 19:30,0,7/25/21 19:30,0.42,0.34,-0.58
7/25/21 19:45,0.01,7/25/21 19:45,0.43,0.34,-0.57
7/25/21 20:00,0.02,7/25/21 20:00,0.41,0.33,-0.59
7/25/21 20:15,0.01,7/25/21 20:15,0.41,0.33,-0.59
7/25/21 20:30,0.02,7/25/21 20:30,0.44,0.35,-0.56
7/25/21 20:45,0.02,7/25/21 20:45,0.42,0.34,-0.58
7/25/21 21:00,0.02,7/25/21 21:00,0.42,0.34,-0.58
7/25/21 21:15,0.01,7/25/21 21:15,0.43,0.34,-0.57
7/25/21 21:30,0.03,7/25/21 21:30,0.45,0.36,-0.55
7/25/21 21:45,0.01,7/25/21 21:45,0.43,0.34,-0.57
7/25/21 22:00,0.01,7/25/21 22:00,0.43,0.34,-0.57
7/25/21 22:15,0.01,7/25/21 22:15,0.44,0.35,-0.56
7/25/21 22:30,0.02,7/25/21 22:30,0.41,0.33,-0.59
7/25/21 22:45,0.02,7/25/21 22:45,0.48,0.38,-0.52
7/25/21 23:00,0.02,7/25/21 23:00,0.42,0.34,-0.58
7/25/21 23:15,0.01,7/25/21 23:15,0.41,0.33,-0.59
7/25/21 23:30,0.02,7/25/21 23:30,0.42,0.34,-0.58
7/25/21 23:45,0,7/25/21 23:45,0.43,0.34,-0.57
7/26/21 0:00,0,7/26/21 0:00,0.45,0.36,-0.55
7/26/21 0:15,0.01,7/26/21 0:15,0.42,0.34,-0.58
7/26/21 0:30,0.02,7/26/21 0:30,0.46,0.37,-0.54
7/26/21 0:45,0.02,7/26/21 0:45,0.43,0.34,-0.57
7/26/21 1:00,0.01,7/26/21 1:00,0.42,0.34,-0.58
7/26/21 1:15,0.01,7/26/21 1:15,0.47,0.38,-0.53
7/26/21 1:30,0.01,7/26/21 1:30,0.39,0.31,-0.61
7/26/21 1:45,0.02,7/26/21 1:45,0.43,0.34,-0.57
7/26/21 2:00,0.01,7/26/21 2:00,0.45,0.36,-0.55
7/26/21 2:15,0.01,7/26/21 2:15,0.43,0.34,-0.57
7/26/21 2:30,0.03,7/26/21 2:30,0.41,0.33,-0.59
7/26/21 2:45,0.02,7/26/21 2:45,0.43,0.34,-0.57
7/26/21 3:00,0.03,7/26/21 3:00,0.42,0.34,-0.58
7/26/21 3:15,0.02,7/26/21 3:15,0.41,0.33,-0.59
7/26/21 3:30,0.02,7/26/21 3:30,0.41,0.33,-0.59
7/26/21 3:45,0.04,7/26/21 3:45,0.43,0.34,-0.57
7/26/21 4:00,0.03,7/26/21 4:00,0.41,0.33,-0.59
7/26/21 4:15,0.05,7/26/21 4:15,0.44,0.35,-0.56
7/26/21 4:30,0.02,7/26/21 4:30,0.42,0.34,-0.58
7/26/21 4:45,0.02,7/26/21 4:45,0.44,0.35,-0.56
7/26/21 5:00,0.02,7/26/21 5:00,0.44,0.35,-0.56
7/26/21 5:15,0.02,7/26/21 5:15,0.45,0.36,-0.55
7/26/21 5:30,0.02,7/26/21 5:30,0.45,0.36,-0.55
7/26/21 5:45,0.03,7/26/21 5:45,0.4,0.32,-0.6
7/26/21 6:00,0.03,7/26/21 6:00,0.42,0.34,-0.58
7/26/21 6:15,0.02,7/26/21 6:15,0.46,0.37,-0.54
7/26/21 6:30,0.02,7/26/21 6:30,0.47,0.38,-0.53
7/26/21 6:45,0.03,7/26/21 6:45,0.44,0.35,-0.56
7/26/21 7:00,0.05,7/26/21 7:00,0.44,0.35,-0.56
7/26/21 7:15,0.04,7/26/21 7:15,0.38,0.3,-0.62
7/26/21 7:30,0.03,7/26/21 7:30,0.39,0.31,-0.61
7/26/21 7:45,0.05,7/26/21 7:45,0.44,0.35,-0.56
7/26/21 8:00,0.08,7/26/21 8:00,0.42,0.34,-0.58
7/26/21 8:15,0.08,7/26/21 8:15,0.45,0.36,-0.55
7/26/21 8:30,0.07,7/26/21 8:30,0.44,0.35,-0.56
7/26/21 8:45,0.06,7/26/21 8:45,0.42,0.34,-0.58
7/26/21 9:00,0.08,7/26/21 9:00,0.43,0.34,-0.57
7/26/21 9:15,0.1,7/26/21 9:15,0.39,0.31,-0.61
7/26/21 9:30,0.09,7/26/21 9:30,0.44,0.35,-0.56
7/26/21 9:45,0.12,7/26/21 9:45,0.43,0.34,-0.57
7/26/21 10:00,0.12,7/26/21 10:00,0.42,0.34,-0.58
7/26/21 10:15,0.09,7/26/21 10:15,0.42,0.34,-0.58
7/26/21 10:30,0.09,7/26/21 10:30,0.43,0.34,-0.57
7/26/21 10:45,0.13,7/26/21 10:45,0.44,0.35,-0.56
7/26/21 11:00,0.07,7/26/21 11:00,0.46,0.37,-0.54
7/26/21 11:15,0.07,7/26/21 11:15,0.41,0.33,-0.59
7/26/21 11:30,0.05,7/26/21 11:30,0.44,0.35,-0.56
7/26/21 11:45,0.08,7/26/21 11:45,0.44,0.35,-0.56
7/26/21 12:00,0.06,7/26/21 12:00,0.4,0.32,-0.6
7/26/21 12:15,0.05,7/26/21 12:15,0.41,0.33,-0.59
7/26/21 12:30,0.05,7/26/21 12:30,0.45,0.36,-0.55
7/26/21 12:45,0.04,7/26/21 12:45,0.41,0.33,-0.59
7/26/21 13:00,0.04,7/26/21 13:00,0.45,0.36,-0.55
7/26/21 13:15,0.03,7/26/21 13:15,0.45,0.36,-0.55
7/26/21 13:30,0.04,7/26/21 13:30,0.43,0.34,-0.57
7/26/21 13:45,0.03,7/26/21 13:45,0.48,0.38,-0.52
7/26/21 14:00,0.05,7/26/21 14:00,0.43,0.34,-0.57
7/26/21 14:15,0.04,7/26/21 14:15,0.44,0.35,-0.56
7/26/21 14:30,0.05,7/26/21 14:30,0.45,0.36,-0.55
7/26/21 14:45,0.06,7/26/21 14:45,0.44,0.35,-0.56
7/26/21 15:00,0.04,7/26/21 15:00,0.45,0.36,-0.55
7/26/21 15:15,0.04,7/26/21 15:15,0.41,0.33,-0.59
7/26/21 15:30,0.03,7/26/21 15:30,0.44,0.35,-0.56
7/26/21 15:45,0.03,7/26/21 15:45,0.46,0.37,-0.54
7/26/21 16:00,0.03,7/26/21 16:00,0.47,0.38,-0.53
7/26/21 16:15,0.02,7/26/21 16:15,0.44,0.35,-0.56
7/26/21 16:30,0.02,7/26/21 16:30,0.43,0.34,-0.57
7/26/21 16:45,0.01,7/26/21 16:45,0.43,0.34,-0.57
7/26/21 17:00,0.03,7/26/21 17:00,0.43,0.34,-0.57
7/26/21 17:15,0.03,7/26/21 17:15,0.43,0.34,-0.57
7/26/21 17:30,0.03,7/26/21 17:30,0.44,0.35,-0.56
7/26/21 17:45,0.03,7/26/21 17:45,0.44,0.35,-0.56
7/26/21 18:00,0.02,7/26/21 18:00,0.43,0.34,-0.57
7/26/21 18:15,0.01,7/26/21 18:15,0.45,0.36,-0.55
7/26/21 18:30,0.02,7/26/21 18:30,0.43,0.34,-0.57
7/26/21 18:45,0.02,7/26/21 18:45,0.44,0.35,-0.56
7/26/21 19:00,0.01,7/26/21 19:00,0.4,0.32,-0.6
7/26/21 19:15,0.01,7/26/21 19:15,0.43,0.34,-0.57
7/26/21 19:30,0.02,7/26/21 19:30,0.45,0.36,-0.55
7/26/21 19:45,0.01,7/26/21 19:45,0.46,0.37,-0.54
7/26/21 20:00,0.01,7/26/21 20:00,0.45,0.36,-0.55
7/26/21 20:15,0.02,7/26/21 20:15,0.41,0.33,-0.59
7/26/21 20:30,0.02,7/26/21 20:30,0.44,0.35,-0.56
7/26/21 20:45,0.03,7/26/21 20:45,0.39,0.31,-0.61
7/26/21 21:00,0.01,7/26/21 21:00,0.46,0.37,-0.54
7/26/21 21:15,0.02,7/26/21 21:15,0.44,0.35,-0.56
7/26/21 21:30,0,7/26/21 21:30,0.44,0.35,-0.56
7/26/21 21:45,0.03,7/26/21 21:45,0.42,0.34,-0.58
7/26/21 22:00,0.04,7/26/21 22:00,0.48,0.38,-0.52
7/26/21 22:15,0.03,7/26/21 22:15,0.45,0.36,-0.55
7/26/21 22:30,0.01,7/26/21 22:30,0.43,0.34,-0.57
7/26/21 22:45,0,7/26/21 22:45,0.43,0.34,-0.57
7/26/21 23:00,0.02,7/26/21 23:00,0.45,0.36,-0.55
7/26/21 23:15,0.01,7/26/21 23:15,0.45,0.36,-0.55
7/26/21 23:30,0.01,7/26/21 23:30,0.44,0.35,-0.56
7/26/21 23:45,0.02,7/26/21 23:45,0.43,0.34,-0.57
7/27/21 0:00,0.02,7/27/21 0:00,0.41,0.33,-0.59
7/27/21 0:15,0.01,7/27/21 0:15,0.45,0.36,-0.55
7/27/21 0:30,0.02,7/27/21 0:30,0.48,0.38,-0.52
7/27/21 0:45,0.02,7/27/21 0:45,0.45,0.36,-0.55
7/27/21 1:00,0,7/27/21 1:00,0.46,0.37,-0.54
7/27/21 1:15,0.01,7/27/21 1:15,0.43,0.34,-0.57
7/27/21 1:30,0.02,7/27/21 1:30,0.44,0.35,-0.56
7/27/21 1:45,0.01,7/27/21 1:45,0.44,0.35,-0.56
7/27/21 2:00,0.01,7/27/21 2:00,0.44,0.35,-0.56
7/27/21 2:15,0.02,7/27/21 2:15,0.41,0.33,-0.59
7/27/21 2:30,0.02,7/27/21 2:30,0.42,0.34,-0.58
7/27/21 2:45,0.02,7/27/21 2:45,0.42,0.34,-0.58
7/27/21 3:00,0.02,7/27/21 3:00,0.43,0.34,-0.57
7/27/21 3:15,0.02,7/27/21 3:15,0.43,0.34,-0.57
7/27/21 3:30,0.03,7/27/21 3:30,0.44,0.35,-0.56
7/27/21 3:45,0.04,7/27/21 3:45,0.45,0.36,-0.55
7/27/21 4:00,0.02,7/27/21 4:00,0.45,0.36,-0.55
7/27/21 4:15,0.02,7/27/21 4:15,0.45,0.36,-0.55
7/27/21 4:30,0.04,7/27/21 4:30,0.45,0.36,-0.55
7/27/21 4:45,0.06,7/27/21 4:45,0.43,0.34,-0.57
7/27/21 5:00,0.04,7/27/21 5:00,0.45,0.36,-0.55
7/27/21 5:15,0.04,7/27/21 5:15,0.43,0.34,-0.57
7/27/21 5:30,0.04,7/27/21 5:30,0.43,0.34,-0.57
7/27/21 5:45,0.05,7/27/21 5:45,0.43,0.34,-0.57
7/27/21 6:00,0.06,7/27/21 6:00,0.44,0.35,-0.56
7/27/21 6:15,0.06,7/27/21 6:15,0.44,0.35,-0.56
7/27/21 6:30,0.05,7/27/21 6:30,0.43,0.34,-0.57
7/27/21 6:45,0.11,7/27/21 6:45,0.42,0.34,-0.58
7/27/21 7:00,0.05,7/27/21 7:00,0.45,0.36,-0.55
7/27/21 7:15,0.1,7/27/21 7:15,0.43,0.34,-0.57
7/27/21 7:30,0.11,7/27/21 7:30,0.42,0.34,-0.58
7/27/21 7:45,0.15,7/27/21 7:45,0.44,0.35,-0.56
7/27/21 8:00,0.1,7/27/21 8:00,0.44,0.35,-0.56
7/27/21 8:15,0.16,7/27/21 8:15,0.42,0.34,-0.58
7/27/21 8:30,0.11,7/27/21 8:30,0.45,0.36,-0.55
7/27/21 8:45,0.17,7/27/21 8:45,0.45,0.36,-0.55
7/27/21 9:00,0.09,7/27/21 9:00,0.41,0.33,-0.59
7/27/21 9:15,0.09,7/27/21 9:15,0.43,0.34,-0.57
7/27/21 9:30,0.09,7/27/21 9:30,0.45,0.36,-0.55
7/27/21 9:45,0.08,7/27/21 9:45,0.46,0.37,-0.54
7/27/21 10:00,0.06,7/27/21 10:00,0.46,0.37,-0.54
7/27/21 10:15,0.12,7/27/21 10:15,0.4,0.32,-0.6
7/27/21 10:30,0.12,7/27/21 10:30,0.43,0.34,-0.57
7/27/21 10:45,0.06,7/27/21 10:45,0.44,0.35,-0.56
7/27/21 11:00,0.06,7/27/21 11:00,0.41,0.33,-0.59
7/27/21 11:15,0.05,7/27/21 11:15,0.44,0.35,-0.56
7/27/21 11:30,0.08,7/27/21 11:30,0.42,0.34,-0.58
7/27/21 11:45,0.08,7/27/21 11:45,0.42,0.34,-0.58
7/27/21 12:00,0.08,7/27/21 12:00,0.41,0.33,-0.59
7/27/21 12:15,0.06,7/27/21 12:15,0.44,0.35,-0.56
7/27/21 12:30,0.09,7/27/21 12:30,0.45,0.36,-0.55
7/27/21 12:45,0.12,7/27/21 12:45,0.42,0.34,-0.58
7/27/21 13:00,0.14,7/27/21 13:00,0.38,0.3,-0.62
7/27/21 13:15,0.16,7/27/21 13:15,0.43,0.34,-0.57
7/27/21 13:30,0.08,7/27/21 13:30,0.43,0.34,-0.57
7/27/21 13:45,0.05,7/27/21 13:45,0.42,0.34,-0.58
7/27/21 14:00,0.06,7/27/21 14:00,0.43,0.34,-0.57
7/27/21 14:15,0.06,7/27/21 14:15,0.42,0.34,-0.58
7/27/21 14:30,0.09,7/27/21 14:30,0.45,0.36,-0.55
7/27/21 14:45,0.07,7/27/21 14:45,0.43,0.34,-0.57
7/27/21 15:00,0.1,7/27/21 15:00,0.48,0.38,-0.52
7/27/21 15:15,0.06,7/27/21 15:15,0.43,0.34,-0.57
7/27/21 15:30,0.05,7/27/21 15:30,0.45,0.36,-0.55
7/27/21 15:45,0.06,7/27/21 15:45,0.44,0.35,-0.56
7/27/21 16:00,0.05,7/27/21 16:00,0.41,0.33,-0.59
7/27/21 16:15,0.04,7/27/21 16:15,0.43,0.34,-0.57
7/27/21 16:30,0.04,7/27/21 16:30,0.42,0.34,-0.58
7/27/21 16:45,0.04,7/27/21 16:45,0.47,0.38,-0.53
7/27/21 17:00,0.04,7/27/21 17:00,0.44,0.35,-0.56
7/27/21 17:15,0.05,7/27/21 17:15,0.45,0.36,-0.55
7/27/21 17:30,0.03,7/27/21 17:30,0.43,0.34,-0.57
7/27/21 17:45,0.03,7/27/21 17:45,0.41,0.33,-0.59
7/27/21 18:00,0.03,7/27/21 18:00,0.42,0.34,-0.58
7/27/21 18:15,0.04,7/27/21 18:15,0.41,0.33,-0.59
7/27/21 18:30,0.05,7/27/21 18:30,0.41,0.33,-0.59
7/27/21 18:45,0.02,7/27/21 18:45,0.45,0.36,-0.55
7/27/21 19:00,0.02,7/27/21 19:00,0.45,0.36,-0.55
7/27/21 19:15,0.04,7/27/21 19:15,0.41,0.33,-0.59
7/27/21 19:30,0.04,7/27/21 19:30,0.43,0.34,-0.57
7/27/21 19:45,0.03,7/27/21 19:45,0.45,0.36,-0.55
7/27/21 20:00,0.03,7/27/21 20:00,0.44,0.35,-0.56
7/27/21 20:15,0.03,7/27/21 20:15,0.44,0.35,-0.56
7/27/21 20:30,0.02,7/27/21 20:30,0.46,0.37,-0.54
7/27/21 20:45,0.02,7/27/21 20:45,0.45,0.36,-0.55
7/27/21 21:00,0.04,7/27/21 21:00,0.43,0.34,-0.57
7/27/21 21:15,0.01,7/27/21 21:15,0.46,0.37,-0.54
7/27/21 21:30,0.03,7/27/21 21:30,0.46,0.37,-0.54
7/27/21 21:45,0.02,7/27/21 21:45,0.44,0.35,-0.56
7/27/21 22:00,0.06,7/27/21 22:00,0.44,0.35,-0.56
7/27/21 22:15,0.04,7/27/21 22:15,0.48,0.38,-0.52
7/27/21 22:30,0.04,7/27/21 22:30,0.44,0.35,-0.56
7/27/21 22:45,0.04,7/27/21 22:45,0.43,0.34,-0.57
7/27/21 23:00,0.03,7/27/21 23:00,0.43,0.34,-0.57
7/27/21 23:15,0.07,7/27/21 23:15,0.41,0.33,-0.59
7/27/21 23:30,0.03,7/27/21 23:30,0.43,0.34,-0.57
7/27/21 23:45,0.05,7/27/21 23:45,0.42,0.34,-0.58
7/28/21 0:00,0.04,7/28/21 0:00,0.46,0.37,-0.54
7/28/21 0:15,0.09,7/28/21 0:15,0.44,0.35,-0.56
7/28/21 0:30,0.04,7/28/21 0:30,0.49,0.39,-0.51
7/28/21 0:45,0.12,7/28/21 0:45,0.45,0.36,-0.55
7/28/21 1:00,0.11,7/28/21 1:00,0.45,0.36,-0.55
7/28/21 1:15,0.09,7/28/21 1:15,0.48,0.38,-0.52
7/28/21 1:30,0.11,7/28/21 1:30,0.46,0.37,-0.54
7/28/21 1:45,0.12,7/28/21 1:45,0.43,0.34,-0.57
7/28/21 2:00,0.11,7/28/21 2:00,0.48,0.38,-0.52
7/28/21 2:15,0.1,7/28/21 2:15,0.44,0.35,-0.56
7/28/21 2:30,0.16,7/28/21 2:30,0.47,0.38,-0.53
7/28/21 2:45,0.16,7/28/21 2:45,0.44,0.35,-0.56
7/28/21 3:00,0.14,7/28/21 3:00,0.42,0.34,-0.58
7/28/21 3:15,0.13,7/28/21 3:15,0.44,0.35,-0.56
7/28/21 3:30,0.14,7/28/21 3:30,0.44,0.35,-0.56
7/28/21 3:45,0.13,7/28/21 3:45,0.46,0.37,-0.54
7/28/21 4:00,0.14,7/28/21 4:00,0.45,0.36,-0.55
7/28/21 4:15,0.15,7/28/21 4:15,0.47,0.38,-0.53
7/28/21 4:30,0.15,7/28/21 4:30,0.44,0.35,-0.56
7/28/21 4:45,0.12,7/28/21 4:45,0.44,0.35,-0.56
7/28/21 5:00,0.12,7/28/21 5:00,0.44,0.35,-0.56
7/28/21 5:15,0.14,7/28/21 5:15,0.48,0.38,-0.52
7/28/21 5:30,0.16,7/28/21 5:30,0.46,0.37,-0.54
7/28/21 5:45,0.14,7/28/21 5:45,0.42,0.34,-0.58
7/28/21 6:00,0.12,7/28/21 6:00,0.42,0.34,-0.58
7/28/21 6:15,0.15,7/28/21 6:15,0.44,0.35,-0.56
7/28/21 6:30,0.14,7/28/21 6:30,0.42,0.34,-0.58
7/28/21 6:45,0.16,7/28/21 6:45,0.45,0.36,-0.55
7/28/21 7:00,0.16,7/28/21 7:00,0.43,0.34,-0.57
7/28/21 7:15,0.2,7/28/21 7:15,0.44,0.35,-0.56
7/28/21 7:30,0.2,7/28/21 7:30,0.43,0.34,-0.57
7/28/21 7:45,0.16,7/28/21 7:45,0.46,0.37,-0.54
7/28/21 8:00,0.17,7/28/21 8:00,0.44,0.35,-0.56
7/28/21 8:15,0.19,7/28/21 8:15,0.46,0.37,-0.54
7/28/21 8:30,0.23,7/28/21 8:30,0.43,0.34,-0.57
7/28/21 8:45,0.18,7/28/21 8:45,0.47,0.38,-0.53
7/28/21 9:00,0.19,7/28/21 9:00,0.48,0.38,-0.52
7/28/21 9:15,0.22,7/28/21 9:15,0.44,0.35,-0.56
7/28/21 9:30,0.22,7/28/21 9:30,0.43,0.34,-0.57
7/28/21 9:45,0.2,7/28/21 9:45,0.46,0.37,-0.54
7/28/21 10:00,0.22,7/28/21 10:00,0.43,0.34,-0.57
7/28/21 10:15,0.26,7/28/21 10:15,0.43,0.34,-0.57
7/28/21 10:30,0.26,7/28/21 10:30,0.45,0.36,-0.55
7/28/21 10:45,0.28,7/28/21 10:45,0.44,0.35,-0.56
7/28/21 11:00,0.28,7/28/21 11:00,0.45,0.36,-0.55
7/28/21 11:15,0.29,7/28/21 11:15,0.41,0.33,-0.59
7/28/21 11:30,0.31,7/28/21 11:30,0.45,0.36,-0.55
7/28/21 11:45,0.28,7/28/21 11:45,0.44,0.35,-0.56
7/28/21 12:00,0.28,7/28/21 12:00,0.42,0.34,-0.58
7/28/21 12:15,0.21,7/28/21 12:15,0.42,0.34,-0.58
7/28/21 12:30,0.23,7/28/21 12:30,0.45,0.36,-0.55
7/28/21 12:45,0.21,7/28/21 12:45,0.45,0.36,-0.55
7/28/21 13:00,0.23,7/28/21 13:00,0.44,0.35,-0.56
7/28/21 13:15,0.23,7/28/21 13:15,0.47,0.38,-0.53
7/28/21 13:30,0.24,7/28/21 13:30,0.43,0.34,-0.57
7/28/21 13:45,0.22,7/28/21 13:45,0.46,0.37,-0.54
7/28/21 14:00,0.27,7/28/21 14:00,0.41,0.33,-0.59
7/28/21 14:15,0.25,7/28/21 14:15,0.44,0.35,-0.56
7/28/21 14:30,0.25,7/28/21 14:30,0.45,0.36,-0.55
7/28/21 14:45,0.22,7/28/21 14:45,0.44,0.35,-0.56
7/28/21 15:00,0.25,7/28/21 15:00,0.42,0.34,-0.58
7/28/21 15:15,0.2,7/28/21 15:15,0.42,0.34,-0.58
7/28/21 15:30,0.18,7/28/21 15:30,0.46,0.37,-0.54
7/28/21 15:45,0.21,7/28/21 15:45,0.43,0.34,-0.57
7/28/21 16:00,0.2,7/28/21 16:00,0.41,0.33,-0.59
7/28/21 16:15,0.19,7/28/21 16:15,0.44,0.35,-0.56
7/28/21 16:30,0.21,7/28/21 16:30,0.46,0.37,-0.54
7/28/21 16:45,0.21,7/28/21 16:45,0.45,0.36,-0.55
7/28/21 17:00,0.21,7/28/21 17:00,0.44,0.35,-0.56
7/28/21 17:15,0.23,7/28/21 17:15,0.43,0.34,-0.57
7/28/21 17:30,0.18,7/28/21 17:30,0.45,0.36,-0.55
7/28/21 17:45,0.18,7/28/21 17:45,0.43,0.34,-0.57
7/28/21 18:00,0.17,7/28/21 18:00,0.44,0.35,-0.56
7/28/21 18:15,0.16,7/28/21 18:15,0.44,0.35,-0.56
7/28/21 18:30,0.14,7/28/21 18:30,0.41,0.33,-0.59
7/28/21 18:45,0.16,7/28/21 18:45,0.43,0.34,-0.57
7/28/21 19:00,0.15,7/28/21 19:00,0.43,0.34,-0.57
7/28/21 19:15,0.13,7/28/21 19:15,0.45,0.36,-0.55
7/28/21 19:30,0.13,7/28/21 19:30,0.42,0.34,-0.58
7/28/21 19:45,0.13,7/28/21 19:45,0.41,0.33,-0.59
7/28/21 20:00,0.14,7/28/21 20:00,0.43,0.34,-0.57
7/28/21 20:15,0.13,7/28/21 20:15,0.45,0.36,-0.55
7/28/21 20:30,0.13,7/28/21 20:30,0.47,0.38,-0.53
7/28/21 20:45,0.1,7/28/21 20:45,0.45,0.36,-0.55
7/28/21 21:00,0.1,7/28/21 21:00,0.43,0.34,-0.57
7/28/21 21:15,0.09,7/28/21 21:15,0.43,0.34,-0.57
7/28/21 21:30,0.07,7/28/21 21:30,0.43,0.34,-0.57
7/28/21 21:45,0.08,7/28/21 21:45,0.42,0.34,-0.58
7/28/21 22:00,0.07,7/28/21 22:00,0.46,0.37,-0.54
7/28/21 22:15,0.06,7/28/21 22:15,0.44,0.35,-0.56
7/28/21 22:30,0.04,7/28/21 22:30,0.44,0.35,-0.56
7/28/21 22:45,0.05,7/28/21 22:45,0.41,0.33,-0.59
7/28/21 23:00,0.05,7/28/21 23:00,0.45,0.36,-0.55
7/28/21 23:15,0.04,7/28/21 23:15,0.42,0.34,-0.58
7/28/21 23:30,0.02,7/28/21 23:30,0.46,0.37,-0.54
7/28/21 23:45,0.03,7/28/21 23:45,0.42,0.34,-0.58
7/29/21 0:00,0.03,7/29/21 0:00,0.43,0.34,-0.57
7/29/21 0:15,0.03,7/29/21 0:15,0.44,0.35,-0.56
7/29/21 0:30,0.03,7/29/21 0:30,0.45,0.36,-0.55
7/29/21 0:45,0.03,7/29/21 0:45,0.42,0.34,-0.58
7/29/21 1:00,0.03,7/29/21 1:00,0.44,0.35,-0.56
7/29/21 1:15,0.04,7/29/21 1:15,0.47,0.38,-0.53
7/29/21 1:30,0.03,7/29/21 1:30,0.42,0.34,-0.58
7/29/21 1:45,0.03,7/29/21 1:45,0.43,0.34,-0.57
7/29/21 2:00,0.05,7/29/21 2:00,0.47,0.38,-0.53
7/29/21 2:15,0.04,7/29/21 2:15,0.44,0.35,-0.56
7/29/21 2:30,0.05,7/29/21 2:30,0.45,0.36,-0.55
7/29/21 2:45,0.06,7/29/21 2:45,0.47,0.38,-0.53
7/29/21 3:00,0.06,7/29/21 3:00,0.43,0.34,-0.57
7/29/21 3:15,0.06,7/29/21 3:15,0.44,0.35,-0.56
7/29/21 3:30,0.07,7/29/21 3:30,0.45,0.36,-0.55
7/29/21 3:45,0.08,7/29/21 3:45,0.43,0.34,-0.57
7/29/21 4:00,0.08,7/29/21 4:00,0.43,0.34,-0.57
7/29/21 4:15,0.1,7/29/21 4:15,0.47,0.38,-0.53
7/29/21 4:30,0.1,7/29/21 4:30,0.42,0.34,-0.58
7/29/21 4:45,0.1,7/29/21 4:45,0.42,0.34,-0.58
7/29/21 5:00,0.11,7/29/21 5:00,0.44,0.35,-0.56
7/29/21 5:15,0.12,7/29/21 5:15,0.44,0.35,-0.56
7/29/21 5:30,0.14,7/29/21 5:30,0.45,0.36,-0.55
7/29/21 5:45,0.15,7/29/21 5:45,0.43,0.34,-0.57
7/29/21 6:00,0.16,7/29/21 6:00,0.43,0.34,-0.57
7/29/21 6:15,0.19,7/29/21 6:15,0.46,0.37,-0.54
7/29/21 6:30,0.22,7/29/21 6:30,0.44,0.35,-0.56
7/29/21 6:45,0.31,7/29/21 6:45,0.47,0.38,-0.53
7/29/21 7:00,0.38,7/29/21 7:00,0.46,0.37,-0.54
7/29/21 7:15,0.4,7/29/21 7:15,0.44,0.35,-0.56
7/29/21 7:30,0.36,7/29/21 7:30,0.42,0.34,-0.58
7/29/21 7:45,0.37,7/29/21 7:45,0.45,0.36,-0.55
7/29/21 8:00,0.42,7/29/21 8:00,0.44,0.35,-0.56
7/29/21 8:15,0.46,7/29/21 8:15,0.43,0.35,-0.57
7/29/21 8:30,0.52,7/29/21 8:30,0.46,0.37,-0.54
7/29/21 8:45,0.53,7/29/21 8:45,0.42,0.34,-0.58
7/29/21 9:00,0.52,7/29/21 9:00,0.45,0.36,-0.55
7/29/21 9:15,0.62,7/29/21 9:15,0.43,0.35,-0.57
7/29/21 9:30,0.6,7/29/21 9:30,0.41,0.33,-0.59
7/29/21 9:45,0.61,7/29/21 9:45,0.39,0.31,-0.61
7/29/21 10:00,0.61,7/29/21 10:00,0.41,0.33,-0.59
7/29/21 10:15,0.63,7/29/21 10:15,0.42,0.34,-0.58
7/29/21 10:30,0.63,7/29/21 10:30,0.39,0.31,-0.61
7/29/21 10:45,0.61,7/29/21 10:45,0.43,0.35,-0.57
7/29/21 11:00,0.69,7/29/21 11:00,0.46,0.37,-0.54
7/29/21 11:15,0.73,7/29/21 11:15,0.42,0.34,-0.58
7/29/21 11:30,0.71,7/29/21 11:30,0.43,0.35,-0.57
7/29/21 11:45,0.69,7/29/21 11:45,0.4,0.32,-0.6
