wolv utc-9,wolv wt cor fDOM QSE,"Fractional day of year 2020. 1= 1/2/20 0:00hrs, ""43832""",
8/7/2020 0:30,1.06,218.02,
8/7/2020 0:45,0.97,218.03,
8/7/2020 1:00,1.06,218.04,
8/7/2020 1:15,0.97,218.05,
8/7/2020 1:30,0.89,218.06,
8/7/2020 1:45,0.81,218.07,
8/7/2020 2:00,0.81,218.08,
8/7/2020 2:15,0.81,218.09,
8/7/2020 2:30,0.73,218.10,
8/7/2020 2:45,0.65,218.11,
8/7/2020 3:00,0.65,218.13,
8/7/2020 3:15,0.65,218.14,
8/7/2020 3:30,0.57,218.15,
8/7/2020 3:45,0.49,218.16,
8/7/2020 4:00,0.41,218.17,
8/7/2020 4:15,0.41,218.18,
8/7/2020 4:30,0.41,218.19,
8/7/2020 4:45,0.41,218.20,
8/7/2020 5:00,0.32,218.21,
8/7/2020 5:15,0.32,218.22,
8/7/2020 5:30,0.32,218.23,
8/7/2020 5:45,0.24,218.24,
8/7/2020 6:00,0.24,218.25,
8/7/2020 6:15,0.24,218.26,
8/7/2020 6:30,0.16,218.27,
8/7/2020 6:45,0.16,218.28,
8/7/2020 7:00,0.16,218.29,
8/7/2020 7:15,0.16,218.30,
8/7/2020 7:30,0.08,218.31,
8/7/2020 7:45,0.08,218.32,
8/7/2020 8:00,0.08,218.33,
8/7/2020 8:15,0.08,218.34,
8/24/2020 22:30,0.08,235.94,
8/24/2020 22:45,0.08,235.95,
8/24/2020 23:00,0.08,235.96,
8/25/2020 3:15,0.08,236.14,
8/25/2020 3:30,0.16,236.15,
8/25/2020 3:45,0.16,236.16,
8/25/2020 4:00,0.24,236.17,
8/25/2020 4:15,0.24,236.18,
8/25/2020 4:30,0.24,236.19,
8/25/2020 4:45,0.24,236.20,
8/25/2020 5:00,0.24,236.21,
8/25/2020 5:15,0.24,236.22,
8/25/2020 5:30,0.24,236.23,
8/25/2020 5:45,0.24,236.24,
8/25/2020 6:00,0.24,236.25,
8/25/2020 6:15,0.24,236.26,
8/25/2020 6:30,0.24,236.27,
8/25/2020 6:45,0.24,236.28,
8/25/2020 7:00,0.24,236.29,
8/25/2020 7:15,0.24,236.30,
8/25/2020 7:30,0.24,236.31,
8/25/2020 7:45,0.24,236.32,
8/25/2020 8:00,0.24,236.33,
8/25/2020 8:15,0.24,236.34,
8/25/2020 8:30,0.24,236.35,
8/25/2020 8:45,0.24,236.36,
8/25/2020 9:00,0.24,236.38,
8/25/2020 9:15,0.16,236.39,
8/25/2020 9:30,0.16,236.40,
8/25/2020 9:45,0.16,236.41,
8/25/2020 10:00,0.16,236.42,
8/25/2020 10:15,0.16,236.43,
8/25/2020 10:30,0.16,236.44,
8/25/2020 10:45,0.08,236.45,
8/25/2020 11:00,0.08,236.46,
8/25/2020 11:15,0.08,236.47,
8/25/2020 11:30,0.08,236.48,
8/26/2020 14:15,0.08,237.59,
8/26/2020 14:30,0.08,237.60,
8/26/2020 14:45,0.08,237.61,
8/26/2020 15:00,0.16,237.63,
8/26/2020 15:15,0.24,237.64,
8/26/2020 15:30,0.32,237.65,
8/26/2020 15:45,0.32,237.66,
8/26/2020 16:00,0.32,237.67,
8/26/2020 16:15,0.24,237.68,
8/26/2020 16:30,0.24,237.69,
8/26/2020 16:45,0.24,237.70,
